compound_id	compound_name	evidence_source	evidence_note
cpd08903	5-Deoxy-5-aminoshikimic acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08904	Luteoliflavan	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08905	7,4'-Dihydroxyflavone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08906	Apiforol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08907	Isoformononetin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08908	Dihydroceramide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08909	(+)-Gallocatechin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08910	epi-Afzelechin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08911	Anemone purple anthocyanin 1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08912	Anemone blue anthocyanin 1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08913	Anemone blue anthocyanin 2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08914	Anemone blue anthocyanin 3	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08915	Anemone blue anthocyanin 4	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08916	2'-Hydroxygenistein	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08917	Dehydroferreirin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08918	(-)-Epigallocatechin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08919	Pelargonidin 3-glucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08920	Mirtillin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08921	Petunidin 3-glucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08922	Enin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08923	Peonidin-3-glucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08924	Vetispiradiene	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08925	AMAC	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08926	Phytosphingosine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08927	Ceramide II	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08928	L-Threonine phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08929	Stigmatellin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08930	Stigmatellin X	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08931	Stigmatellin Y	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08932	Mycolactone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08933	Niddamycin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08934	Epothilone A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08935	Epothilone B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08936	Nystatin A1	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08937	Nystatin A3	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08938	Myxalamid S	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08939	Myxalamid A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08940	Myxalamid B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08941	Myxalamid C	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08942	Myxalamid D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08943	Crinine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08944	Powelline	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08945	Hamayne	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08946	3-O-Acetylhamayne	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08947	1-O-Acetyllycorine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08948	Cherylline	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08949	Crinamidine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08950	1-Epideacetylbowdensine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08951	Zephyranthine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08952	1,2-O-Diacetylzephyranthine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08953	11alpha-Hydroxygalanthamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08954	Norgalanthamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08955	Hemanthidine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08956	Proansamycin X	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08957	Proansamitocin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08958	3-Epimacronine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08959	Tazettine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08960	(-)-8-Demethylmaritidine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08961	Ismine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08962	Trispheridine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08963	Obliquine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08964	Narcissidine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08965	Nangustine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08966	Pancracine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08967	Pseudolycorine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08968	Vasconine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08969	Ungeremine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08970	9-O-Demethylhomolycorine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08971	ent-6beta-Hydroxybuphanisine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08972	ent-6alpha-Hydroxybuphanisine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08973	Vittatine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08974	11-Hydroxyvittatine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08975	Zephyramine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08976	(+/-)-Bocconarborine A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08977	(+/-)-Bocconarborine B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08978	6-(2-Hydroxyethyl)-5,6-dihydrosanguinarine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08979	3-Methoxy-8,9-methylenedioxy-3,4-dihydrophenanthridine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08980	6-Acetonyl-5,6-dihydrochelerythrine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08981	6-Acetonyl-5,6-dihydrosanguinarine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08982	Platenolide I	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08983	5-Hydroxyferuloyl-CoA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08984	5-Hydroxyconiferaldehyde	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08985	5-Hydroxyconiferyl alcohol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08986	Caffeyl alcohol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08989	UDP-3-ketoglucose	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08990	UDP-kanosamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08991	Kanosamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08992	Kanosamine 6-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08993	Aminofructose 6-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08994	Iminoerythrose 4-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08995	Mycobactin S	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08996	Fe(CN)3	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08997	Fe(CN)2	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08998	Corynebactin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd08999	Myxochelin A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09000	Myxochelin B	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09001	Hydroxysanguinarine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09002	N-Methyl-2,3,7,8-tetramethoxy-5,6-dihydrobenzophenathridine-6- ethanoic acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09003	N-Methyl-2,3,7,8-tetramethoxybenzophenanthridine-6(5H)-one	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09004	Oxychelerythrine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09005	Norchelerythrine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09006	Chelerythrine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09007	Sanguilutine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09008	Chelilutine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09009	Sanguirubine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09011	Sanguinine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09012	Lycoramine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09013	Epinorlycoramine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09014	Assoanine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09015	Oxoassoanine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09016	2-O-Acetylpseudolycorine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09017	Papyramine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09018	9-O-Demethyl-2alpha-hydroxyhomolycorine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09019	Dubiusine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09020	O-Methyllycorenine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09021	Chelidonine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09022	(+/-)-gamma-Lycorane	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09023	3-Buten-1-amine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09024	Methyl5-(but-3-en-1-yl)amino-1,3,4-oxadiazole-2-carboxylate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09025	Protorifamycin I	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09026	Rifamycin W	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09027	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09028	Kaempferol 3-O-glucoside	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09029	Anhydrolycorinone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09030	2-Iodo-6-methoxyphenol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09031	2-Bromo-5-hydroxy-N-[2-(4-hydroxyphenyl)ethyl]-4-methoxy-N- methylbenzamide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09032	Norsanguinine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09033	(+)-Plicamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09034	7-Deoxypancratistatin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09035	(+)-2,7-Dideoxypancratistatin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09036	(+/-)-Homochelidonine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09037	Arnottin II	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09038	(+)-Sceletium A4	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09039	Tortuosamine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09040	2,3,4-Trioxycyclopentanone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09041	4,4-Disubstituted cyclohexenone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09042	1,2-Dimethoxy-4-[2-(2-propenyloxy)ethenyl]-benzene	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09043	6-(2-Methoxyvinyl)benzo[1,3]dioxole-5-carboxylic acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09044	Lichenysin D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09045	Iturin A	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09046	Bacillomycin D	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09047	Syringomycin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09048	NMDA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd09049	NAAG	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
